count,name
21,part_column=1950-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
9,part_column=1950-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
17,part_column=1950-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
13,part_column=1950-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1950-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
5,part_column=1950-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
19,part_column=1950-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
14,part_column=1950-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
23,part_column=1950-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
8,part_column=1950-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
14,part_column=1950-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
13,part_column=1950-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
28,part_column=1950-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
48,part_column=1951-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
133,part_column=1951-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
5,part_column=1951-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
16,part_column=1951-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1951-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
42,part_column=1951-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
16,part_column=1951-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
27,part_column=1951-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
17,part_column=1951-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
25,part_column=1951-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
9,part_column=1951-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
61,part_column=1951-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
5,part_column=1951-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
25,part_column=1951-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
26,part_column=1951-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
34,part_column=1951-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
3,part_column=1951-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
77,part_column=1951-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
7,part_column=1951-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
170,part_column=1951-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
3,part_column=1951-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
34,part_column=1951-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
5,part_column=1951-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
19,part_column=1951-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
78,part_column=1952-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
144,part_column=1952-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
56,part_column=1952-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
48,part_column=1952-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
30,part_column=1952-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
31,part_column=1952-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
11,part_column=1952-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
59,part_column=1952-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
17,part_column=1952-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
45,part_column=1952-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
12,part_column=1952-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
38,part_column=1952-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
5,part_column=1952-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
46,part_column=1952-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
10,part_column=1952-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
55,part_column=1952-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
10,part_column=1952-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
55,part_column=1952-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
58,part_column=1952-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
116,part_column=1952-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
12,part_column=1952-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
27,part_column=1952-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
11,part_column=1952-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
49,part_column=1952-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
58,part_column=1953-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
230,part_column=1953-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
11,part_column=1953-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
42,part_column=1953-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
19,part_column=1953-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
34,part_column=1953-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
18,part_column=1953-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
50,part_column=1953-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
22,part_column=1953-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
63,part_column=1953-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
9,part_column=1953-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
48,part_column=1953-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
6,part_column=1953-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
62,part_column=1953-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
3,part_column=1953-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
43,part_column=1953-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
17,part_column=1953-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
27,part_column=1953-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
15,part_column=1953-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
64,part_column=1953-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
10,part_column=1953-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
93,part_column=1953-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
58,part_column=1953-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1953-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1954-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
173,part_column=1954-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
14,part_column=1954-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
70,part_column=1954-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
12,part_column=1954-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
56,part_column=1954-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
30,part_column=1954-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
50,part_column=1954-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
32,part_column=1954-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
79,part_column=1954-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
13,part_column=1954-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
53,part_column=1954-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
8,part_column=1954-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
39,part_column=1954-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
32,part_column=1954-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
80,part_column=1954-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
10,part_column=1954-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
36,part_column=1954-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
51,part_column=1954-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
95,part_column=1954-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
30,part_column=1954-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
109,part_column=1954-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
43,part_column=1954-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
50,part_column=1954-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
151,part_column=1955-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
201,part_column=1955-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
100,part_column=1955-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
67,part_column=1955-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
14,part_column=1955-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
78,part_column=1955-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
26,part_column=1955-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
38,part_column=1955-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
41,part_column=1955-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
202,part_column=1955-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
55,part_column=1955-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
47,part_column=1955-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
23,part_column=1955-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
83,part_column=1955-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
75,part_column=1955-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
64,part_column=1955-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
42,part_column=1955-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
100,part_column=1955-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
33,part_column=1955-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
85,part_column=1955-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
11,part_column=1955-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
72,part_column=1955-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
19,part_column=1955-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
222,part_column=1955-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
138,part_column=1956-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
413,part_column=1956-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
36,part_column=1956-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
107,part_column=1956-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
41,part_column=1956-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
60,part_column=1956-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
36,part_column=1956-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
61,part_column=1956-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
32,part_column=1956-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
82,part_column=1956-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
11,part_column=1956-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
93,part_column=1956-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
17,part_column=1956-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
74,part_column=1956-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
19,part_column=1956-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
134,part_column=1956-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
19,part_column=1956-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
64,part_column=1956-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
87,part_column=1956-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
132,part_column=1956-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
78,part_column=1956-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
110,part_column=1956-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
32,part_column=1956-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
116,part_column=1956-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
114,part_column=1957-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
244,part_column=1957-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
23,part_column=1957-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
79,part_column=1957-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
25,part_column=1957-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
75,part_column=1957-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
14,part_column=1957-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
89,part_column=1957-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
38,part_column=1957-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
191,part_column=1957-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
37,part_column=1957-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
84,part_column=1957-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
21,part_column=1957-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
165,part_column=1957-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
26,part_column=1957-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
107,part_column=1957-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
18,part_column=1957-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
269,part_column=1957-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
26,part_column=1957-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
107,part_column=1957-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
17,part_column=1957-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
86,part_column=1957-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
20,part_column=1957-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
96,part_column=1957-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
94,part_column=1958-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
447,part_column=1958-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
65,part_column=1958-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
97,part_column=1958-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
210,part_column=1958-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
98,part_column=1958-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
22,part_column=1958-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
182,part_column=1958-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
50,part_column=1958-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
124,part_column=1958-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
18,part_column=1958-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
137,part_column=1958-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
36,part_column=1958-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
121,part_column=1958-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
43,part_column=1958-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
85,part_column=1958-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
38,part_column=1958-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1958-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
24,part_column=1958-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
140,part_column=1958-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
34,part_column=1958-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
45,part_column=1958-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
40,part_column=1958-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
94,part_column=1958-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
195,part_column=1959-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
493,part_column=1959-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
45,part_column=1959-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
176,part_column=1959-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
60,part_column=1959-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
118,part_column=1959-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
72,part_column=1959-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
121,part_column=1959-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
237,part_column=1959-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
149,part_column=1959-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
58,part_column=1959-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
326,part_column=1959-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
49,part_column=1959-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
156,part_column=1959-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
107,part_column=1959-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
124,part_column=1959-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
49,part_column=1959-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
96,part_column=1959-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
53,part_column=1959-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
187,part_column=1959-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
60,part_column=1959-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
258,part_column=1959-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
31,part_column=1959-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
173,part_column=1959-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
416,part_column=1960-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
741,part_column=1960-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
73,part_column=1960-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
127,part_column=1960-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
44,part_column=1960-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
155,part_column=1960-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
65,part_column=1960-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
133,part_column=1960-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
88,part_column=1960-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
192,part_column=1960-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
54,part_column=1960-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
109,part_column=1960-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
42,part_column=1960-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
155,part_column=1960-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
23,part_column=1960-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
174,part_column=1960-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
114,part_column=1960-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
68,part_column=1960-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
71,part_column=1960-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
130,part_column=1960-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
79,part_column=1960-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
146,part_column=1960-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
148,part_column=1960-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
157,part_column=1960-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
346,part_column=1961-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
657,part_column=1961-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
34,part_column=1961-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
156,part_column=1961-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1961-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
97,part_column=1961-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
88,part_column=1961-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
172,part_column=1961-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
60,part_column=1961-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
300,part_column=1961-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
42,part_column=1961-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
119,part_column=1961-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
72,part_column=1961-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
119,part_column=1961-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
49,part_column=1961-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
143,part_column=1961-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
117,part_column=1961-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
164,part_column=1961-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
95,part_column=1961-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
219,part_column=1961-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
57,part_column=1961-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
